time,usepuindxd,epu_log
2023-05-19,111.5,4.7140245909001735
2023-05-22,398.71,5.988234335587697
2023-05-23,156.99,5.0561821090522265
2023-05-24,301.54,5.708902677350773
2023-05-25,237.84,5.471598178689843
2023-05-26,220.29,5.394944860131629
2023-05-29,80.39,4.386889790339869
2023-05-30,111.1,4.710430696645584
2023-05-31,264.79,5.578937058999309
2023-06-01,108.62,4.687855552606699
2023-06-02,96.48,4.569335732978876
2023-06-05,133.01,4.890424313365204
2023-06-06,62.63,4.137244396537321
2023-06-07,119.0,4.77912349311153
2023-06-08,96.83,4.57295686362344
2023-06-09,58.14,4.06285389513073
2023-06-12,204.38,5.319981006184063
2023-06-13,110.96,4.7091697760065765
2023-06-14,147.42,4.993285655761143
2023-06-15,71.0,4.262679877041316
2023-06-16,56.58,4.035655565873421
2023-06-19,277.07,5.624270181843383
2023-06-20,213.08,5.361667682048799
2023-06-21,65.39,4.180369341573185
2023-06-22,72.75,4.287028906051602
2023-06-23,74.02,4.30433532695801
2023-06-26,150.9,5.016617365773803
2023-06-27,127.96,4.8517177150813176
2023-06-28,152.99,5.030372559779288
2023-06-29,117.91,4.769921621588582
2023-06-30,96.85,4.573163389853005
2023-07-03,65.32,4.179298268102264
2023-07-04,60.81,4.107754249132018
2023-07-05,137.28,4.922022635739652
2023-07-06,40.77,3.707946516831162
2023-07-07,93.53,4.53828224044646
2023-07-10,39.18,3.668166412516394
2023-07-11,37.82,3.632838063230312
2023-07-12,89.22,4.491105229700119
2023-07-13,75.95,4.330075229041782
2023-07-14,206.65,5.331026540957741
2023-07-17,155.95,5.049535443053812
2023-07-18,104.21,4.646408094004336
2023-07-19,37.11,3.613886475072506
2023-07-20,260.18,5.561373699173413
2023-07-21,80.78,4.391729410135267
2023-07-24,105.67,4.660321030452939
2023-07-25,37.76,3.6312503412773
2023-07-26,220.51,5.395943045332476
2023-07-27,95.33,4.557344556505487
2023-07-28,82.35,4.410978456623649
2023-07-31,81.19,4.396792086874355
2023-08-01,151.79,5.022497986638768
2023-08-02,121.59,4.800654729308327
2023-08-03,62.21,4.130515758526928
2023-08-04,60.58,4.103964805599091
2023-08-07,59.3,4.08260930600368
2023-08-08,49.89,3.909820581872946
2023-08-09,77.25,4.347046915777855
2023-08-10,46.74,3.844600329110712
2023-08-11,170.3,5.1375615876686425
2023-08-14,236.53,5.466075049781512
2023-08-15,53.33,3.976499024612511
2023-08-16,128.55,4.856317933711899
2023-08-17,101.81,4.623108331119105
2023-08-18,36.93,3.609024228864472
2023-08-21,130.14,4.8686107940668375
2023-08-22,52.69,3.964425684221194
2023-08-23,141.21,4.9502481440811605
2023-08-24,76.47,4.336898507056134
2023-08-25,137.35,4.922532412541283
2023-08-28,70.13,4.250350662548819
2023-08-29,69.2,4.237000862623624
2023-08-30,66.94,4.203796695783181
2023-08-31,167.14,5.11883178457329
2023-09-05,66.39,4.195546442731068
2023-09-06,41.02,3.7140597526442334
2023-09-07,95.66,4.560800238252151
2023-09-08,37.05,3.612268351742096
2023-09-11,82.18,4.408911963455264
2023-09-12,99.71,4.602265972840701
2023-09-13,132.91,4.889672207433241
2023-09-14,111.69,4.715727176552735
2023-09-15,63.69,4.1540275643832745
2023-09-18,63.82,4.156066620850098
2023-09-19,146.72,4.988526008508154
2023-09-20,82.86,4.417152436649256
2023-09-21,106.49,4.668051084027292
2023-09-22,42.8,3.756538102587751
2023-09-25,14.69,2.6871669901857858
2023-09-26,143.47,4.966125954110298
2023-09-27,150.04,5.010901925213687
2023-09-28,111.89,4.717516245819629
2023-09-29,136.08,4.913242948087606
2023-10-02,77.03,4.344194956364874
2023-10-03,100.4,4.609162207257629
2023-10-04,181.95,5.203731924058169
2023-10-05,47.99,3.8709926558701535
2023-10-06,95.46,4.55870731157775
2023-10-09,264.13,5.57644140618771
2023-10-10,143.27,4.964730961905281
2023-10-11,192.77,5.2614977684095
2023-10-12,189.71,5.245496590364454
2023-10-13,58.76,4.073461351305676
2023-10-16,136.3,4.914858338702487
2023-10-17,97.8,4.582924577040772
2023-10-18,90.33,4.503469631161752
2023-10-19,279.65,5.633538821267597
2023-10-20,287.49,5.66118807702378
2023-10-23,150.87,5.016418538851983
2023-10-24,79.87,4.380400312929297
2023-10-25,124.21,4.821973681556102
2023-10-26,37.91,3.635214929528243
2023-10-27,90.17,4.501696777511816
2023-10-30,164.09,5.100415057787059
2023-10-31,42.38,3.746676552840153
2023-11-01,132.01,4.882877677292668
2023-11-02,58.14,4.06285389513073
2023-11-03,72.02,4.276943858220729
2023-11-06,342.88,5.837380531725267
2023-11-07,122.59,4.808845454106903
2023-11-08,119.34,4.781976562093936
2023-11-09,142.71,4.9608145991123
2023-11-10,127.96,4.8517177150813176
2023-11-13,116.21,4.755398899234782
2023-11-14,198.44,5.290486787432848
2023-11-15,68.82,4.231494400369335
2023-11-16,149.23,5.0054887399433765
2023-11-17,168.58,5.127410414569336
2023-11-20,42.9,3.758871825933971
2023-11-21,295.43,5.688431922151257
2023-11-22,65.95,4.188896879163323
2023-11-23,15.44,2.73696154459663
2023-11-24,94.64,4.550080219670131
2023-11-27,89.08,4.489534842389167
2023-11-28,101.83,4.623304756183574
2023-11-29,83.76,4.427955566562281
2023-11-30,147.72,4.995318589984363
2023-12-01,38.37,3.647275904258861
2023-12-04,51.19,3.935544200469492
2023-12-05,328.17,5.793531766799809
2023-12-06,88.12,4.478699521934143
2023-12-07,73.65,4.299324142908639
2023-12-08,64.67,4.169297415458502
2023-12-11,117.01,4.7622594012308666
2023-12-12,36.95,3.609565647394211
2023-12-13,95.78,4.562053894914463
2023-12-14,89.93,4.499031589926425
2023-12-15,61.4,4.117409835153096
2023-12-18,264.75,5.578785984481516
2023-12-19,632.37,6.449474665879913
2023-12-20,69.49,4.241182857326236
2023-12-21,95.99,4.564244019375446
2023-12-22,52.02,3.9516282600205055
2023-12-25,74.35,4.308783672906164
2023-12-26,111.18,4.711150509525323
2023-12-27,145.72,4.981686972140363
2023-12-28,168.59,5.12746973182771
2023-12-29,107.55,4.677955855713739
2024-01-02,138.57,4.931375613110624
2024-01-03,162.46,5.090431817622808
2024-01-04,118.85,4.777862193806203
2024-01-05,106.49,4.668051084027292
2024-01-08,153.56,5.034091370132597
2024-01-09,1026.38,6.933793327530911
2024-01-10,73.6,4.298645025734831
2024-01-11,57.0,4.04305126783455
2024-01-12,76.85,4.341855469984605
2024-01-15,80.09,4.383151002335591
2024-01-16,248.39,5.515000091600009
2024-01-17,69.96,4.247923650150401
2024-01-18,121.41,4.799173247555884
2024-01-19,147.36,4.992878572506997
2024-01-22,175.55,5.167923902614441
2024-01-23,71.62,4.271374364570287
2024-01-24,91.92,4.5209186335405
2024-01-25,114.57,4.741185989905534
2024-01-26,85.29,4.446057214331018
2024-01-29,212.58,5.359318388105436
2024-01-30,144.27,4.971686543957681
2024-01-31,81.76,4.403788126455394
2024-02-01,97.99,4.584865432647727
2024-02-02,55.14,4.0098754055956505
2024-02-05,209.6,5.345200952446887
2024-02-06,109.35,4.694553747122777
2024-02-07,178.57,5.1849806812090335
2024-02-15,83.03,4.419201988273939
2024-02-16,58.32,4.065945087700403
2024-02-19,88.77,4.486048755080228
2024-02-20,149.95,5.010301905195018
2024-02-21,111.52,4.714203947012214
2024-02-22,70.29,4.252629541187814
2024-02-23,117.11,4.763113664054046
2024-02-26,167.77,5.122593993782309
2024-02-27,117.39,4.765501724890431
2024-02-28,143.19,4.964172419685915
2024-02-29,105.86,4.662117466429842
2024-03-01,58.59,4.070564033556697
2024-03-04,185.31,5.222030098375917
2024-03-05,98.25,4.58751525074937
2024-03-06,107.93,4.681482868837255
2024-03-07,56.71,4.037950562025936
2024-03-08,36.66,3.6016862424115588
2024-03-11,159.06,5.069281489528989
2024-03-12,104.69,4.651003602331263
2024-03-13,159.16,5.069909985558728
2024-03-14,69.68,4.243913332544247
2024-03-15,181.53,5.20142092930234
2024-03-18,140.24,4.943355240612979
2024-03-19,91.96,4.521353699894981
2024-03-20,202.01,5.30831720112637
2024-03-21,77.59,4.351438552905858
2024-03-22,73.05,4.291144138196708
2024-03-25,79.67,4.3778931033922746
2024-03-26,85.54,4.448984102798763
2024-03-27,97.9,4.583946549536464
2024-03-28,59.31,4.082777925850635
2024-03-29,90.04,4.500254016038531
2024-04-01,113.74,4.733915141878653
2024-04-02,64.34,4.16418152181088
2024-04-03,87.02,4.466137977292534
2024-04-04,79.84,4.380024632003209
2024-04-05,65.9,4.188138441508461
2024-04-08,96.86,4.573266636975083
2024-04-09,127.5,4.848116364598481
2024-04-10,134.32,4.900225012769285
2024-04-11,116.38,4.756860699228524
2024-04-12,164.38,5.102180820720354
2024-04-15,148.0,4.997212273764115
2024-04-16,205.0,5.3230099791384085
2024-04-17,89.86,4.498252903642014
2024-04-19,69.55,4.242045918369452
2024-04-22,63.52,4.1513548169388805
2024-04-23,50.68,3.925531355452938
2024-04-24,103.13,4.635990328327978
2024-04-25,228.77,5.432717132027692
2024-04-26,71.47,4.269277781231888
2024-05-02,80.5,4.388257184424518
2024-05-03,55.72,4.020339148911605
2024-05-06,76.56,4.338074747144699
2024-05-07,38.92,3.661508257317805
2024-05-08,35.93,3.581572601125427
2024-05-09,51.54,3.942358205224219
2024-05-10,103.08,4.635505385784164
2024-05-13,36.94,3.609294974771094
2024-05-14,135.19,4.906681196376314
2024-05-15,96.41,4.568609930676289
2024-05-16,55.17,4.01041932728434
2024-05-17,54.29,3.99434004791736
2024-05-20,92.53,4.527532916260939
2024-05-21,62.26,4.131319165013462
2024-05-22,55.15,4.010056745699512
2024-05-23,77.2,4.3463994570307305
2024-05-24,153.24,5.032005319832448
2024-05-27,52.47,3.960241577698621
2024-05-28,56.95,4.042173689893192
2024-05-29,123.02,4.812346943780222
2024-05-30,92.78,4.530231099323598
2024-05-31,72.4,4.282206299391671
2024-06-03,191.95,5.257234921446806
2024-06-04,67.8,4.216562194946349
2024-06-05,35.32,3.564449375735759
2024-06-06,80.15,4.383899879055562
2024-06-07,55.59,4.018003328965378
2024-06-10,92.67,4.5290447955986
2024-06-11,59.32,4.082946517269732
2024-06-12,100.25,4.607667066186679
2024-06-13,94.21,4.545526333060576
2024-06-14,88.92,4.487737089095996
2024-06-17,64.98,4.174079530240954
2024-06-18,72.11,4.2781927309286685
2024-06-19,52.65,3.963666238579985
2024-06-20,89.94,4.499142781342561
2024-06-21,76.15,4.332705079341171
2024-06-24,99.49,4.600057136601269
2024-06-25,49.78,3.907613296939446
2024-06-26,66.89,4.203049479130317
2024-06-27,88.91,4.487624622133048
2024-06-28,56.38,4.032114485685967
2024-07-01,244.08,5.497496040408414
2024-07-02,41.45,3.724487881581304
2024-07-03,58.82,4.074481933125849
2024-07-04,33.75,3.518980417318539
2024-07-05,778.95,6.657946858958438
2024-07-08,109.45,4.695467823968872
2024-07-09,85.73,4.451202822690664
2024-07-10,182.9,5.20893955539682
2024-07-11,29.57,3.3867603338643857
2024-07-12,109.49,4.6958332208853335
2024-07-15,99.68,4.601965055039143
2024-07-16,96.85,4.573163389853005
2024-07-17,129.38,4.862753810615839
2024-07-18,376.84,5.931820694180467
2024-07-19,88.76,4.485936098064394
2024-07-22,78.76,4.366405253770925
2024-07-23,141.71,4.95378271583678
2024-07-24,79.17,4.371597439183343
2024-07-25,39.71,3.68160304514316
2024-07-26,68.12,4.221270855794487
2024-07-29,66.23,4.193133532496888
2024-07-30,73.45,4.296604902619887
2024-07-31,53.04,3.971046345877607
2024-08-01,60.98,4.110545941560109
2024-08-02,97.69,4.581799199664851
2024-08-05,150.14,5.011568192144856
2024-08-06,207.85,5.336816665698646
2024-08-07,53.33,3.976499024612511
2024-08-08,18.65,2.9258461460898246
2024-08-09,122.7,4.809742351716865
2024-08-12,76.44,4.336506119372072
2024-08-13,88.36,4.481419378551917
2024-08-14,120.48,4.791483764051583
2024-08-15,221.13,5.398750763869307
2024-08-16,194.96,5.272794409316951
2024-08-19,88.54,4.483454427303995
2024-08-20,54.32,3.9948924832504407
2024-08-21,116.81,4.760548683167605
2024-08-22,87.14,4.467516020689296
2024-08-23,69.6,4.242764567340374
2024-08-26,63.73,4.154655409326203
2024-08-27,35.71,3.575430761606357
2024-08-28,64.09,4.160288345516135
2024-08-29,92.28,4.524827433305553
2024-08-30,60.89,4.109068957620483
2024-09-04,92.74,4.529799878963315
2024-09-05,54.83,4.004237489415957
2024-09-06,103.01,4.634826070895602
2024-09-09,55.57,4.01764348729183
2024-09-10,117.97,4.770430354853751
2024-09-11,38.01,3.637849283001157
2024-09-12,58.47,4.068513802187579
2024-09-13,92.86,4.531092982591776
2024-09-16,59.1,4.079230924412053
2024-09-17,110.52,4.705196500055216
2024-09-18,152.08,5.024406698180174
2024-09-19,126.07,4.836837308243178
2024-09-20,66.37,4.195245147157833
2024-09-23,73.57,4.298237333944173
2024-09-24,72.44,4.282758633015213
2024-09-25,103.88,4.643236386794547
2024-09-26,82.08,4.407694381422459
2024-09-27,90.48,4.505128831807865
2024-09-30,116.24,4.755657019262028
2024-10-01,58.83,4.0746519288763645
2024-10-02,133.57,4.8946256849890135
2024-10-03,76.65,4.339249605317823
2024-10-04,74.53,4.311201728893603
2024-10-07,48.33,3.8780524858569927
2024-10-08,127.04,4.844501997498826
2024-10-09,71.55,4.27039650600246
2024-10-10,96.67,4.571303116476514
2024-10-11,247.06,5.509631222108668
2024-10-14,68.25,4.223177434065069
2024-10-15,140.41,4.944566714126551
2024-10-16,79.68,4.378018613276343
2024-10-17,114.8,4.743191483885466
2024-10-18,70.12,4.250208060053033
2024-10-21,283.8,5.648269764725942
2024-10-22,116.02,4.753762590037918
2024-10-23,98.6,4.591071261608589
2024-10-24,67.34,4.209754413732928
2024-10-25,83.65,4.426641427432833
2024-10-28,75.66,4.326249619204883
2024-10-29,88.98,4.488411625377895
2024-10-30,70.46,4.255045172913092
2024-10-31,107.64,4.678792325858705
2024-11-01,116.29,4.756087071304952
2024-11-04,231.81,5.445918070613602
2024-11-05,312.49,5.744572468664446
2024-11-06,142.57,4.95983310716587
2024-11-07,323.52,5.779260935832107
2024-11-08,308.41,5.731430066585013
2024-11-11,386.33,5.956691926506723
2024-11-12,225.35,5.417654749136657
2024-11-13,170.4,5.138148614395216
2024-11-14,135.73,4.910667618309874
2024-11-15,268.42,5.59255291796966
2024-11-18,463.22,6.138202103219566
2024-11-19,214.05,5.366209632590955
2024-11-20,181.81,5.202962185731182
2024-11-21,219.91,5.393218371742757
2024-11-22,135.37,4.908011770197695
2024-11-25,87.75,4.474491862345976
2024-11-26,150.15,5.011634794429339
2024-11-27,132.14,4.88386196660174
2024-11-28,162.72,5.09203093230025
2024-11-29,174.81,5.163699669823092
2024-12-02,78.68,4.365388993520859
2024-12-03,92.19,4.523851664810503
2024-12-04,177.91,5.181277804446684
2024-12-05,97.39,4.578723535973108
2024-12-06,390.69,5.967914406647721
2024-12-09,233.8,5.454466049037968
2024-12-10,218.39,5.386282455276681
2024-12-11,219.72,5.39235400847442
2024-12-12,125.44,4.831827556602097
2024-12-13,141.68,4.953570993474578
2024-12-16,288.93,5.666184444240883
2024-12-17,86.94,4.465218225560646
2024-12-18,251.99,5.529389404184368
2024-12-19,171.71,5.145807007325711
2024-12-20,180.8,5.1973914479580765
2024-12-23,139.02,4.93461780767234
2024-12-24,252.18,5.53014311824508
2024-12-25,190.79,5.251173346739219
2024-12-26,118.16,4.7720396382231245
2024-12-27,104.31,4.64736723468788
2024-12-30,138.37,4.929931256681293
2024-12-31,109.44,4.69537645387424
2025-01-02,188.9,5.241217774507464
2025-01-03,167.41,5.120445893427694
2025-01-06,222.31,5.4040728042139
2025-01-07,260.94,5.564290495837602
2025-01-08,212.01,5.356633443370873
2025-01-09,230.71,5.441161510577517
2025-01-10,147.76,4.995589335890984
2025-01-13,179.6,5.190732155868099
2025-01-14,185.4,5.2225156531317545
2025-01-15,110.72,4.707004491869359
2025-01-16,134.68,4.9029015942928735
2025-01-17,173.63,5.156926598356047
2025-01-20,193.71,5.266362195306486
2025-01-21,225.37,5.417743496030575
2025-01-22,121.77,4.802134019518916
2025-01-23,176.52,5.173434184401347
2025-01-24,189.16,5.242593217775675
2025-02-03,327.16,5.790449347866773
2025-02-04,393.35,5.974699800775252
2025-02-05,226.19,5.42137535403989
2025-02-06,372.45,5.920102800622285
2025-02-07,332.89,5.807812105079032
2025-02-10,290.34,5.671052650033282
2025-02-11,230.88,5.441898095025561
2025-02-12,285.28,5.65347115411483
2025-02-13,236.69,5.466751268056719
2025-02-14,297.91,5.696791427467347
2025-02-17,372.7,5.9207738064852125
2025-02-18,280.36,5.636074491632124
2025-02-19,341.49,5.833318396005235
2025-02-20,367.92,5.907865523231669
2025-02-21,375.62,5.928577994052791
2025-02-24,355.9,5.874649792516147
2025-02-25,232.14,5.447340637940477
2025-02-26,275.17,5.617389088489082
2025-02-27,288.54,5.664833724517626
2025-02-28,345.22,5.844181894958544
2025-03-03,429.75,6.063203644262958
2025-03-04,447.53,6.103743574574035
2025-03-05,391.3,5.969474529216367
2025-03-06,726.26,6.587908077434491
2025-03-07,556.7,6.322026495189462
2025-03-10,403.78,6.000870175182078
2025-03-11,704.03,6.556820968886471
2025-03-12,433.5,6.071891796220597
2025-03-13,463.36,6.138504289757297
2025-03-14,442.46,6.092350064881841
2025-03-17,649.53,6.476249024420401
2025-03-18,614.24,6.420385731252488
2025-03-19,565.45,6.337621874317336
2025-03-20,458.66,6.128309194835826
2025-03-21,390.35,5.9670437725663
2025-03-24,498.84,6.2122854030525465
2025-03-25,472.98,6.159053104299872
2025-03-26,316.49,5.757291645508461
2025-03-27,313.11,5.74655456650007
2025-03-28,362.44,5.89285894335386
2025-03-31,426.16,6.054814862608744
2025-04-01,642.48,6.465335687880207
2025-04-02,445.6,6.0994216886130745
2025-04-03,438.93,6.08433994705818
2025-04-04,550.44,6.310717958397081
2025-04-08,565.99,6.338576410202582
2025-04-09,590.08,6.380258120928175
2025-04-10,623.53,6.435396879439724
2025-04-11,833.81,6.726005558658539
2025-04-14,495.65,6.205870032478907
2025-04-15,371.94,5.918732550941883
2025-04-16,505.79,6.226121563380083
2025-04-17,508.01,6.230501132424104
2025-04-18,417.47,6.034212685421698
2025-04-21,407.95,6.011144617874809
2025-04-22,439.04,6.0845905250974655
2025-04-23,337.82,5.822513209252199
2025-04-24,419.9,6.040016587690148
2025-04-25,515.91,6.245932331664218
2025-04-28,787.79,6.669231556879192
2025-04-29,575.26,6.354822112510577
2025-05-05,346.64,5.848286777431654
2025-05-06,553.82,6.316839724205384
2025-05-07,428.17,6.059520312981926
2025-05-08,567.82,6.341804467088839
2025-05-09,535.71,6.283592969877143
2025-05-12,667.23,6.503134814062462
2025-05-13,512.95,6.240178374533722
2025-05-14,776.77,6.655144296251942
2025-05-15,469.0,6.150602768446279
2025-05-16,516.56,6.247191448318212
2025-05-19,390.58,5.967632813854636
2025-05-20,408.7,6.012981390570231
2025-05-21,319.48,5.766694674049188
2025-05-22,283.69,5.647882092691624
2025-05-23,328.74,5.795267164778379
2025-05-26,293.68,5.682490739188579
2025-05-27,409.58,6.015132244408166
2025-05-28,282.29,5.642934911323486
2025-05-29,340.04,5.829063257749159
2025-05-30,514.0,6.2422232654551655
2025-06-02,445.03,6.098141695624239
2025-06-03,475.75,6.164892506176259
2025-06-04,420.42,6.0412542116104975
2025-06-05,340.8,5.83129579495516
2025-06-06,351.94,5.863460706523616
2025-06-09,328.87,5.795662535900149
2025-06-10,273.63,5.611776828860177
2025-06-11,281.91,5.641587871063083
2025-06-12,484.65,6.183426980938617
2025-06-13,270.05,5.5986071270389
2025-06-16,340.61,5.830738127750617
2025-06-17,445.72,6.099690952178853
2025-06-18,477.28,6.168103320766439
2025-06-19,315.71,5.754824070703715
2025-06-20,326.33,5.787909139305635
2025-06-23,229.7,5.436774109695053
2025-06-24,326.19,5.787480033677768
2025-06-25,342.66,5.836738701904826
2025-06-26,239.86,5.480055419803575
2025-06-27,305.07,5.720541258471156
2025-06-30,511.44,6.237230276458472
2025-07-01,444.86,6.097759625925584
2025-07-02,376.21,5.930147498119174
2025-07-03,750.31,6.620486454464999
2025-07-04,631.92,6.448762803856163
2025-07-07,406.62,6.007879088376076
2025-07-08,226.19,5.42137535403989
2025-07-09,270.45,5.600087238317436
2025-07-10,539.55,6.290735458809743
2025-07-11,322.44,5.7759170724154005
2025-07-14,379.41,5.938617414559995
2025-07-15,573.74,6.352176332028965
2025-07-16,468.19,6.148874196434868
2025-07-17,444.91,6.097872014520508
2025-07-18,428.28,6.059777187290069
2025-07-21,289.39,5.667775259350199
2025-07-22,220.87,5.397574293145378
2025-07-23,233.7,5.454038241544812
2025-07-24,301.78,5.709698275085505
2025-07-25,227.42,5.426798528196577
2025-07-28,282.48,5.643607751620131
2025-07-29,199.35,5.295062073827364
2025-07-30,274.14,5.613638924803235
2025-07-31,378.15,5.935290942302038
2025-08-01,563.27,6.333759086893226
2025-08-04,259.95,5.560489304829725
2025-08-05,251.56,5.527681529675303
2025-08-06,229.33,5.435162014275881
2025-08-07,280.6,5.6369301676683605
2025-08-08,239.92,5.480305534440753
2025-08-11,309.88,5.7361851257637015
2025-08-12,275.89,5.620002235550063
2025-08-13,241.27,5.485916638337356
2025-08-14,199.49,5.295764109760319
2025-08-15,323.06,5.777838064485612
2025-08-18,336.75,5.819340815290474
2025-08-19,216.13,5.375880078495827
2025-08-20,177.74,5.180321808310329
2025-08-21,158.27,5.064302435345192
2025-08-22,155.54,5.046902933266797
2025-08-25,467.56,6.14752768273957
2025-08-26,441.53,6.090245967905382
2025-08-27,269.38,5.596123022170668
2025-08-28,279.5,5.633002292595154
2025-08-29,250.15,5.522060737934214
2025-09-03,185.22,5.221544307742123
2025-09-04,388.69,5.962782110745659
2025-09-05,601.23,6.398977556833446
2025-09-08,319.23,5.76591184612175
2025-09-09,243.41,5.494747264343823
2025-09-10,280.99,5.638319081511895
2025-09-11,311.82,5.742426098248406
2025-09-12,268.43,5.592590172323767
2025-09-15,273.8,5.612397912854348
2025-09-16,243.91,5.496799304791385
2025-09-17,400.05,5.991589539296133
2025-09-18,284.37,5.65027620713306
2025-09-19,204.23,5.319246809729067
2025-09-22,548.21,6.3066584252200055
2025-09-23,248.3,5.514637692514121
2025-09-24,356.04,5.875043084090731
2025-09-25,190.78,5.251120931717062
2025-09-26,409.49,6.01491248297053
2025-09-29,282.61,5.644067855328544
2025-09-30,406.64,6.007928273138647
2025-10-01,307.12,5.727238550692542
2025-10-02,438.91,6.084294380667942
2025-10-03,306.79,5.726163474437768
2025-10-06,326.43,5.788215530631031
2025-10-07,225.8,5.419649651715562
2025-10-08,354.2,5.869861725348733
2025-10-09,391.93,5.971083252416115
2025-10-10,314.78,5.751873982123454
2025-10-13,401.18,5.994410204396552
2025-10-14,444.68,6.097354922365414
2025-10-15,160.15,5.076110876055167
2025-10-16,363.38,5.895449118674295
2025-10-17,551.3,6.312279125595638
2025-10-20,338.92,5.825764091330264
2025-10-21,279.64,5.633503061643784
2025-10-22,490.22,6.19485426993533
2025-10-23,226.47,5.422612485819643
2025-10-24,327.22,5.7906327275549305
2025-10-27,386.2,5.956355369994414
2025-10-28,269.14,5.595231690313395
2025-10-29,260.35,5.562026879608908
2025-10-30,280.03,5.634896740287006
2025-10-31,439.77,6.086251862970049
2025-11-03,5.39,1.6845453849209058
2025-11-04,285.7,5.654942309236727
2025-11-05,300.81,5.706478836203944
2025-11-06,316.74,5.75808124806358
2025-11-07,337.82,5.822513209252199
2025-11-10,473.61,6.160384198211745
2025-11-11,332.87,5.807752023367887
2025-11-12,224.47,5.413742067963455
2025-11-13,475.99,6.165396845607379
2025-11-14,302.37,5.711651433034897
2025-11-17,575.78,6.355725643292089
2025-11-18,617.41,6.425533308891862
2025-11-19,226.6,5.423186348593906
2025-11-20,312.65,5.745084354013307
2025-11-21,265.43,5.581351152435311
2025-11-24,199.1,5.293807211070151
2025-11-25,323.74,5.779940724505814
2025-11-26,231.59,5.4449685668737295
2025-11-27,334.67,5.813144971693325
2025-11-28,323.26,5.778456952981663
2025-12-01,257.88,5.552494360442419
2025-12-02,292.27,5.677678032570093
2025-12-03,357.52,5.879191304625196
2025-12-04,520.11,6.254040327665906
2025-12-05,236.11,5.4642977981288725
2025-12-08,483.24,6.180513424651363
2025-12-09,583.98,6.369866735666458
2025-12-10,336.6,5.8188952817567055
2025-12-11,524.45,6.262350094407613
2025-12-12,355.26,5.87284991577174
2025-12-15,254.98,5.541185110709976
2025-12-16,258.94,5.556596374630502
2025-12-17,230.87,5.441854781544233
2025-12-18,350.41,5.859103897467798
2025-12-19,313.6,5.7481182884762525
2025-12-22,238.58,5.474704683853799
2025-12-23,264.35,5.57727398268146
2025-12-24,204.03,5.318267041855657
2025-12-25,181.39,5.200649409369878
2025-12-26,513.83,6.241892471449249
2025-12-29,445.72,6.099690952178853
2025-12-30,305.8,5.722931293494962
2025-12-31,307.63,5.728897762134598
2026-01-05,539.83,6.291254275178919
2026-01-06,251.35,5.5268463901385845
2026-01-07,253.69,5.536113049194561
2026-01-08,474.73,6.162746221369518
2026-01-09,231.37,5.444018160719591
2026-01-12,281.74,5.640984659832161
2026-01-13,357.58,5.879359113323674
2026-01-14,369.14,5.911175975879146
2026-01-15,409.97,6.016083986289537
2026-01-16,257.45,5.55082552649215
2026-01-19,355.15,5.872540235443819
2026-01-20,360.3,5.886937017754048
2026-01-21,541.38,6.294121435234464
2026-01-22,474.48,6.162219467530472
2026-01-23,308.57,5.731948721982551
2026-01-26,289.49,5.668120754102115
2026-01-27,402.55,5.99781931274599
2026-01-28,343.94,5.840467223556053
2026-01-29,248.94,5.517211903572831
2026-01-30,211.46,5.354035855304381
2026-02-02,196.39,5.280102478127132
2026-02-03,321.6,5.773308537304811
2026-02-04,303.36,5.714920219066657
2026-02-05,291.35,5.674525293589083
2026-02-06,176.17,5.1714494379390485
2026-02-09,221.9,5.402226829938548
2026-02-10,205.87,5.327244901621217
2026-02-11,251.66,5.528078970163822
2026-02-12,438.29,6.082880791741261
2026-02-13,337.34,5.821091323829869
2026-02-23,695.45,6.544559118053139
2026-02-24,672.5,6.511002111475994
2026-02-25,369.27,5.911528083790314
2026-02-26,319.09,5.765473194654634
2026-02-27,320.15,5.768789635964811
2026-03-02,440.29,6.087433600716374
2026-03-03,544.62,6.300088303766591
2026-03-04,230.31,5.439426227507917
2026-03-05,387.92,5.960799132797097
2026-03-06,466.69,6.145665225685282
2026-03-09,479.74,6.173244290480884
2026-03-10,288.44,5.664487092048558
2026-03-11,420.76,6.042062599871073
2026-03-12,362.89,5.894099758038861
2026-03-13,450.36,6.11004726293493
2026-03-16,243.05,5.493267183491464
2026-03-17,325.21,5.784471127508377
2026-03-18,347.7,5.851340039013816
2026-03-19,372.46,5.92012964950336
2026-03-20,308.76,5.732564276081653
2026-03-23,348.81,5.854527361348627
2026-03-24,494.5,6.203547151062767
2026-03-25,273.75,5.612215281130711
2026-03-26,509.77,6.233959643603973
2026-03-27,301.58,5.70903532093765
2026-03-30,381.86,5.945054049285319
2026-03-31,383.38,5.949026664410014
2026-04-01,359.72,5.8853259510463145
2026-04-02,268.47,5.592739175862877
2026-04-03,392.85,5.973427859621831
2026-04-06,255.85,5.544591335251101
2026-04-07,242.86,5.492485145625673
2026-04-08,245.51,5.5033376796025575
2026-04-09,293.55,5.682047982510195
2026-04-10,266.58,5.585674386175872
2026-04-13,383.1,5.948296051706604
2026-04-14,412.1,6.021266038344772
2026-04-15,276.31,5.621523423818773
2026-04-16,262.82,5.571469387215492
2026-04-17,266.55,5.58556184326877
2026-04-20,329.9,5.798789578234536
2026-04-21,197.66,5.2865483829480375
2026-04-22,208.63,5.340562348141782
2026-04-23,455.4,6.121176153629639
2026-04-24,251.17,5.526130000710509
