time,close,high,low,open,volume,fx_log_ret
2017-03-06,22800.0,22800.0,22308.0,22308.0,0.0,-0.0017528488274143
2017-03-07,22448.0,22800.0,22433.0,22439.0,0.0,-0.0155590126002899
2017-03-08,22461.0,22795.0,22422.0,22434.0,0.0,0.0005789485565527
2017-03-09,22390.0,22800.0,22390.0,22469.0,0.0,-0.0031660413059944
2017-03-10,22281.0,22760.0,22281.0,22368.0,0.0,-0.0048801332553943
2017-03-13,22458.0,22800.0,22212.0,22265.0,0.0,0.0079126007950778
2017-03-14,22483.0,22800.0,22423.0,22454.0,0.0,0.0011125699285184
2017-03-15,22224.0,22825.0,22224.0,22469.0,0.0,-0.0115866820668773
2017-03-16,22310.0,22770.0,22215.0,22215.0,0.0,0.0038622224324531
2017-03-17,22404.0,22782.0,22315.0,22315.0,0.0,0.0042045059031446
2017-03-20,22447.0,22790.0,22329.0,22378.0,0.0,0.0019174606218225
2017-03-21,22419.0,22780.0,22399.0,22399.0,0.0,-0.0012481613531455
2017-03-22,22390.0,22773.0,22390.0,22430.0,0.0,-0.0012943830055993
2017-03-23,22429.0,22790.0,22405.0,22405.0,0.0,0.0017403337800251
2017-03-24,22432.0,22785.0,22425.0,22463.0,0.0,0.0001337464614909
2017-03-27,22408.0,22773.0,22287.0,22336.0,0.0,-0.0010704728943722
2017-03-28,22490.0,22770.0,22412.0,22414.0,0.0,0.0036527280134168
2017-03-29,22447.0,22773.0,22402.0,22484.0,0.0,-0.0019137910018159
2017-03-30,22524.0,22765.0,22392.0,22460.0,0.0,0.0034244324229635
2017-03-31,22435.0,22750.0,22378.0,22509.0,0.0,-0.0039591679644254
2017-04-03,22329.0,22730.0,22329.0,22407.0,0.0,-0.0047359573820633
2017-04-04,22249.0,22690.0,22249.0,22328.0,0.0,-0.0035892182638626
2017-04-05,22320.0,22680.0,22243.0,22243.0,0.0,0.0031860737310893
2017-04-07,22655.0,22655.0,22289.0,22358.0,0.0,0.0132411069909793
2017-04-10,22650.0,22650.0,22286.0,22387.0,0.0,-0.0002207261900584
2017-04-11,22653.0,22653.0,22243.0,22243.0,0.0,0.000132441560355
2017-04-12,22670.0,22670.0,22281.0,22281.0,0.0,0.0007501710300393
2017-04-13,22645.0,22645.0,22152.0,22152.0,0.0,-0.0011033875112604
2017-04-14,22355.0,22355.0,22349.0,22349.0,0.0,-0.0128890673222332
2017-04-17,22285.0,22360.0,22285.0,22360.0,0.0,-0.0031362032874247
2017-04-18,22232.0,22705.0,22232.0,22290.0,0.0,-0.0023811139583165
2017-04-19,22398.0,22734.0,22238.0,22238.0,0.0,0.0074389767202992
2017-04-20,22439.0,22690.0,22367.0,22390.0,0.0,0.0018288472211639
2017-04-21,22292.0,22716.0,22292.0,22446.0,0.0,-0.0065726466743757
2017-04-24,22332.0,22715.0,21991.0,21991.0,0.0,0.0017927577408242
2017-04-25,22300.0,22760.0,22289.0,22337.0,0.0,-0.0014339489820408
2017-04-26,22350.0,22710.0,22298.0,22298.0,0.0,0.0022396425935046
2017-04-27,22417.0,22730.0,22343.0,22343.0,0.0,0.0029932785321811
2017-04-28,22465.0,22740.0,22396.0,22431.0,0.0,0.0021389429303644
2017-05-03,22426.0,22740.0,22347.0,22347.0,0.0,0.0029473517517905
2017-05-04,22280.0,22740.0,22274.0,22422.0,0.0,-0.0065315849796056
2017-05-05,22286.0,22730.0,22282.0,22282.0,0.0,0.0002692635657788
2017-05-08,22422.0,22690.0,22357.0,22357.0,0.0,0.0060839411065396
2017-05-09,22415.0,22730.0,22355.0,22412.0,0.0,-0.000312242123999
2017-05-10,22375.0,22738.0,22375.0,22386.0,0.0,-0.0017861134464837
2017-05-11,22376.0,22722.0,22355.0,22376.0,0.0,4.469173873960736e-05
2017-05-12,22210.0,22690.0,22210.0,22370.0,0.0,-0.0074463179933224
2017-05-15,22302.0,22678.0,22218.0,22218.0,0.0,0.0041337226368339
2017-05-16,22240.0,22681.0,22240.0,22296.0,0.0,-0.0027838911607884
2017-05-17,22216.0,22680.0,22216.0,22238.0,0.0,-0.0010797193778832
2017-05-18,22404.0,22690.0,22236.0,22236.0,0.0,0.0084267643430874
2017-05-19,22257.0,22671.0,22257.0,22382.0,0.0,-0.0065829484720873
2017-05-22,22325.0,22660.0,22265.0,22265.0,0.0,0.0030505608870642
2017-05-23,22447.0,22680.0,22325.0,22325.0,0.0,0.0054498482068455
2017-05-24,22269.0,22675.0,22267.0,22452.0,0.0,-0.0079613981658888
2017-05-25,22349.0,22349.0,22244.0,22244.0,0.0,0.0035860005257659
2017-05-26,22451.0,22692.5,22345.0,22345.0,0.0,0.0045535792967927
2017-05-29,22424.0,22740.0,22380.0,22465.0,0.0,-0.001203342763591
2017-05-30,22290.0,22710.0,22290.0,22493.0,0.0,-0.0059936664647096
2017-05-31,22304.0,22710.0,22297.0,22315.0,0.0,0.0006278871803359
2017-06-01,22380.0,22690.0,22307.0,22307.0,0.0,0.0034016683056658
2017-06-02,22227.0,22705.0,22227.0,22378.0,0.0,-0.0068599367811495
2017-06-05,22335.0,22361.0,22237.0,22237.0,0.0,0.0048471887014524
2017-06-06,22311.0,22379.0,22311.0,22333.0,0.0,-0.0010751244148091
2017-06-07,22252.0,22349.0,22252.0,22324.0,0.0,-0.002647938176226
2017-06-08,22396.0,22396.0,22258.0,22258.0,0.0,0.0064504792736001
2017-06-09,22301.0,22416.0,22301.0,22416.0,0.0,-0.0042508509766658
2017-06-12,22361.0,22361.0,22266.0,22292.0,0.0,0.0026868494960277
2017-06-13,22332.0,22374.0,22332.0,22374.0,0.0,-0.0012977425578947
2017-06-14,22352.0,22352.0,22330.0,22330.0,0.0,0.0008951750664919
2017-06-15,22345.0,22345.0,22329.0,22329.0,0.0,-0.0003132201291911
2017-06-16,22339.0,22371.0,22339.0,22371.0,0.0,-0.0002685525036281
2017-06-19,22481.0,22481.0,22280.0,22280.0,0.0,0.0063364781400855
2017-06-20,22406.0,22725.0,22372.0,22490.0,0.0,-0.0033417278853407
2017-06-21,22329.0,22724.0,22329.0,22399.0,0.0,-0.0034424980906481
2017-06-22,22395.0,22720.0,22331.0,22331.0,0.0,0.00295143761338
2017-06-23,22312.0,22691.0,22312.0,22399.0,0.0,-0.0037130693340755
2017-06-26,22369.0,22720.0,22303.0,22303.0,0.0,0.0025514214507874
2017-06-27,22236.0,22742.0,22236.0,22372.0,0.0,-0.0059634746847522
2017-06-28,22355.0,22735.0,22238.0,22238.0,0.0,0.0053374125947209
2017-06-29,22318.0,22730.0,22318.0,22355.0,0.0,-0.0016564819224344
2017-06-30,22338.0,22730.0,22322.0,22322.0,0.0,0.0008957363551252
2017-07-03,22411.0,22699.0,22340.0,22340.0,0.0,0.0032626456348163
2017-07-04,22392.0,22734.0,22391.0,22391.0,0.0,-0.0008481575402988
2017-07-05,22331.0,22739.0,22331.0,22370.0,0.0,-0.0027279045604022
2017-07-06,22730.0,22742.0,22336.0,22336.0,0.0,0.0177097902117017
2017-07-07,22744.0,22744.0,22285.0,22285.0,0.0,0.0006157364842468
2017-07-10,22390.0,22710.0,22390.0,22411.0,0.0,-0.0156869437380351
2017-07-11,22246.0,22730.0,22246.0,22394.0,0.0,-0.0064522134408259
2017-07-12,22463.0,22732.0,22228.0,22228.0,0.0,0.0097072940131955
2017-07-13,22357.0,22732.0,22357.0,22451.0,0.0,-0.004730040054911
2017-07-14,22274.0,22725.0,22274.0,22351.0,0.0,-0.0037193921572136
2017-07-17,22344.0,22366.0,22265.0,22265.0,0.0,0.0031377496719671
2017-07-18,22387.0,22728.0,22350.0,22350.0,0.0,0.0019226046028689
2017-07-19,22400.0,22730.0,22385.0,22399.0,0.0,0.0005805256152496
2017-07-20,22142.0,22702.0,22142.0,22379.0,0.0,-0.011584701423719
2017-07-21,22356.0,22735.0,22152.0,22152.0,0.0,0.0096184839701767
2017-07-24,22401.0,22731.0,22322.0,22322.0,0.0,0.0020108593142226
2017-07-25,22397.0,22732.0,22397.0,22406.0,0.0,-0.0001785794013406
2017-07-26,22194.0,22731.0,22194.0,22404.0,0.0,-0.0091050392419617
2017-07-27,22440.0,22730.0,22223.0,22223.0,0.0,0.0110230985761235
2017-07-28,22307.0,22728.0,22307.0,22418.0,0.0,-0.0059445500998507
2017-07-31,22181.0,22726.0,22181.0,22312.0,0.0,-0.0056644639859925
2017-08-01,22400.0,22726.0,22217.0,22217.0,0.0,0.0098248922923419
2017-08-02,22346.0,22730.0,22346.0,22390.0,0.0,-0.0024136247358479
2017-08-03,22330.0,22734.0,22330.0,22355.0,0.0,-0.0007162682730796
2017-08-04,22582.0,22734.0,22311.0,22311.0,0.0,0.011222062906264
2017-08-07,22399.0,22732.0,22381.0,22574.0,0.0,-0.0081368137510011
2017-08-08,22517.0,22731.0,22389.0,22389.0,0.0,0.0052542644701936
2017-08-09,22345.0,22728.0,22345.0,22512.0,0.0,-0.0076679970921081
2017-08-10,22302.0,22729.0,22302.0,22337.0,0.0,-0.0019262218422447
2017-08-11,22271.0,22727.0,22271.0,22300.0,0.0,-0.0013909768244576
2017-08-14,22423.0,22727.0,22262.0,22262.0,0.0,0.0068018340726811
2017-08-15,22411.0,22727.0,22376.0,22432.0,0.0,-0.0005353080379424
2017-08-16,22252.0,22725.0,22252.0,22406.0,0.0,-0.0071200175404044
2017-08-17,22336.0,22690.0,22248.0,22248.0,0.0,0.0037678343669151
2017-08-18,22366.0,22727.0,22353.0,22353.0,0.0,0.0013422220260345
2017-08-21,22284.0,22727.0,22284.0,22373.0,0.0,-0.0036730164474275
2017-08-22,22371.0,22728.0,22288.0,22288.0,0.0,0.0038965450711983
2017-08-23,22342.0,22732.0,22342.0,22372.0,0.0,-0.0012971620811108
2017-08-24,22386.0,22738.0,22329.0,22329.0,0.0,0.0019674483184191
2017-08-25,22196.0,22734.0,22196.0,22387.0,0.0,-0.0085236710034209
2017-08-28,22323.0,22732.0,22142.0,22142.0,0.0,0.005705444619579
2017-08-29,22528.0,22728.0,22346.0,22346.0,0.0,0.0091414428923979
2017-08-30,22502.0,22727.0,22398.0,22519.0,0.0,-0.0011547858267516
2017-08-31,22290.0,22731.0,22290.0,22504.0,0.0,-0.0094660467511026
2017-09-01,22495.0,22729.0,22303.0,22303.0,0.0,0.0091549148953581
2017-09-05,22366.0,22698.0,22366.0,22427.0,0.0,-0.0021884290014061
2017-09-06,22406.0,22700.0,22344.0,22344.0,0.0,0.0017868315305349
2017-09-07,22326.0,22727.0,22326.0,22397.0,0.0,-0.0035768615439911
2017-09-08,22458.0,22725.0,22316.0,22316.0,0.0,0.0058949795578064
2017-09-11,22500.0,22724.0,22390.0,22492.0,0.0,0.0018684110600275
2017-09-12,22343.0,22725.0,22343.0,22489.0,0.0,-0.007002236313025
2017-09-13,22575.0,22695.0,22326.0,22326.0,0.0,0.0103300264056998
2017-09-14,22362.0,22726.0,22362.0,22573.0,0.0,-0.0094800095778727
2017-09-15,22398.0,22690.0,22352.0,22352.0,0.0,0.0016085794353254
2017-09-18,22398.0,22726.0,22377.0,22415.0,0.0,0.0
2017-09-19,22386.0,22700.0,22386.0,22388.0,0.0,-0.0005359056934259
2017-09-20,22612.0,22728.0,22392.0,22392.0,0.0,0.0100449753459686
2017-09-21,22329.0,22731.0,22329.0,22645.0,0.0,-0.012594456767161
2017-09-22,22433.0,22733.0,22317.0,22317.0,0.0,0.004646806985285
2017-09-25,22452.0,22735.0,22395.0,22473.0,0.0,0.0008466080487844
2017-09-26,22389.0,22731.0,22385.0,22436.0,0.0,-0.0028099302625928
2017-09-27,22398.0,22729.0,22390.0,22404.0,0.0,0.0004019023431416
2017-09-28,22378.0,22727.0,22378.0,22380.0,0.0,-0.0008933357749723
2017-09-29,22523.0,22726.0,22384.0,22384.0,0.0,0.0064586759337116
2017-10-02,22413.0,22727.0,22392.0,22398.0,0.0,-0.0048958616574672
2017-10-03,22421.0,22727.0,22385.0,22411.0,0.0,0.0003568720205604
2017-10-04,22421.0,22728.0,22396.0,22403.0,0.0,0.0
2017-10-05,22451.0,22698.0,22400.0,22423.0,0.0,0.0013371369437439
2017-10-06,22343.0,22727.0,22343.0,22450.0,0.0,-0.0048220837287289
2017-10-09,22395.0,22728.0,22319.0,22319.0,0.0,0.0023246467619139
2017-10-10,22331.0,22722.0,22331.0,22393.0,0.0,-0.0028618720065131
2017-10-11,22311.0,22718.0,22311.0,22322.0,0.0,-0.0008960172634773
2017-10-12,22426.0,22719.0,22301.0,22301.0,0.0,0.0051411696494161
2017-10-13,22392.0,22719.0,22389.0,22426.0,0.0,-0.0015172478255365
2017-10-16,22385.0,22719.5,22376.0,22404.0,0.0,-0.0003126605202235
2017-10-17,22365.0,22718.0,22365.0,22393.0,0.0,-0.0008938548081173
2017-10-18,22303.0,22719.0,22303.0,22358.0,0.0,-0.0027760383189906
2017-10-19,22340.0,22719.0,22300.0,22300.0,0.0,0.0016575950752339
2017-10-20,22422.0,22718.0,22333.0,22333.0,0.0,0.0036638260903471
2017-10-23,22372.0,22723.0,22372.0,22479.0,0.0,-0.0022324427720603
2017-10-24,22372.0,22690.0,22364.0,22364.0,0.0,0.0
2017-10-25,22314.0,22722.0,22314.0,22379.0,0.0,-0.0025958927883535
2017-10-26,22688.0,22690.0,22302.0,22302.0,0.0,0.016621866178729
2017-10-27,22407.0,22717.0,22407.0,22717.0,0.0,-0.0124627403066776
2017-10-30,22350.0,22716.0,22350.0,22409.0,0.0,-0.0025470889834614
2017-10-31,22351.0,22713.0,22346.0,22346.0,0.0,4.4741728380378186e-05
2017-11-01,22409.0,22712.0,22362.0,22367.0,0.0,0.0025916010930553
2017-11-02,22358.0,22713.0,22344.0,22376.0,0.0,-0.0022784650328796
2017-11-03,22447.0,22677.5,22360.0,22360.0,0.0,0.0039727761212743
2017-11-06,22330.0,22775.0,22330.0,22450.0,0.0,-0.0052259091173419
2017-11-07,22331.0,22692.0,22328.0,22328.0,0.0,4.4781800683782816e-05
2017-11-08,22372.0,22680.0,22321.0,22321.0,0.0,0.0018343293065912
2017-11-09,22367.0,22678.400390625,22367.0,22386.0,0.0,-0.0002235186312084
2017-11-10,22321.0,22678.400390625,22321.0,22345.0,0.0,-0.0020587189512579
2017-11-13,22340.0,22677.5,22340.0,22353.0,0.0,0.0008508542641794
2017-11-14,22229.0,22679.0,22229.0,22326.0,0.0,-0.004981050932282
2017-11-15,22509.0,22676.5,22243.0,22243.0,0.0,0.0125174865229286
2017-11-16,22358.0,22676.5,22358.0,22498.0,0.0,-0.0067310303835674
2017-11-17,22378.0,22677.5,22324.0,22324.0,0.0,0.0008941345373953
2017-11-20,22452.0,22677.5,22374.0,22468.0,0.0,0.0033013636944235
2017-11-21,22350.0,22680.0,22350.0,22435.0,0.0,-0.0045533760203749
2017-11-22,22245.0,22693.5,22245.0,22338.0,0.0,-0.0047090568015727
2017-11-23,22385.0,22692.5,22252.0,22252.0,0.0,0.0062738274349237
2017-11-24,22248.0,22685.0,22248.0,22393.0,0.0,-0.0061389747612651
2017-11-27,22454.0,22569.5,22269.0,22278.0,0.0,0.009216655104924
2017-11-28,22455.0,22681.5,22384.0,22439.0,0.0,4.453450311362784e-05
2017-11-29,22367.0,22685.5,22367.0,22451.0,0.0,-0.0039266482115682
2017-11-30,22275.0,22684.5,22275.0,22359.0,0.0,-0.00412168497126
2017-12-01,22382.0,22677.5,22245.0,22245.0,0.0,0.0047920910389624
2017-12-04,22361.0,22680.5,22361.0,22433.0,0.0,-0.0009386943898266
2017-12-05,22454.0,22682.5,22355.0,22355.0,0.0,0.0041504020305788
2017-12-06,22393.0,22683.5,22393.0,22466.0,0.0,-0.0027203620138934
2017-12-07,22395.0,22679.0,22384.0,22408.0,0.0,8.930963656915436e-05
2017-12-08,22301.0,22675.5,22301.0,22412.0,0.0,-0.0042061991492824
2017-12-11,22407.0,22682.5,22369.0,22369.0,0.0,0.0047418895330582
2017-12-12,22441.0,22675.5,22370.0,22402.0,0.0,0.0015162328984
2017-12-13,22208.0,22677.5,22208.0,22424.0,0.0,-0.0104370586170455
2017-12-14,22476.0,22680.5,22183.0,22183.0,0.0,0.0119954889255576
2017-12-15,22473.0,22682.5,22385.0,22453.0,0.0,-0.0001334846160962
2017-12-18,22395.0,22679.5,22380.0,22473.0,0.0,-0.0034768689745921
2017-12-19,22319.0,22679.0,22319.0,22394.0,0.0,-0.0033993860172152
2017-12-20,22306.0,22678.5,22306.0,22312.0,0.0,-0.000582633069703
2017-12-21,22370.0,22676.5,22303.0,22303.0,0.0,0.0028650749296931
2017-12-22,22355.0,22676.5,22355.0,22414.0,0.0,-0.0006707658160943
2017-12-25,22335.0,22381.0,22333.0,22381.0,0.0,-0.0008950548818619
2017-12-26,22363.0,22676.5,22343.0,22343.0,0.0,0.0012528526404982
2017-12-27,22366.0,22669.5,22355.0,22355.0,0.0,0.0001341411614165
2017-12-28,22370.0,22682.5,22355.0,22355.0,0.0,0.0001788268960416
2017-12-29,22343.0,22675.5,22343.0,22362.0,0.0,-0.0012077026046888
2018-01-02,22384.0,22675.400390625,22300.0,22321.0,0.0,0.0026392911605627
2018-01-03,22378.0,22674.0,22369.0,22379.0,0.0,-0.0002680845375959
2018-01-04,22365.0,22675.5,22365.0,22385.0,0.0,-0.000581096500718
2018-01-05,22419.0,22683.0,22349.0,22349.0,0.0,0.0024115767314513
2018-01-08,22410.0,22752.0,22375.0,22395.0,0.0,-0.000401525803427
2018-01-09,22358.0,22674.5,22358.0,22403.0,0.0,-0.0023230889647016
2018-01-10,22482.0,22678.5,22227.0,22357.0,0.0,0.0055307901914712
2018-01-11,22202.0,22674.5,22202.0,22461.0,0.0,-0.0125326141291499
2018-01-12,22236.0,22679.0,22158.0,22158.0,0.0,0.0015302221807675
2018-01-15,22365.0,22674.5,22227.0,22259.0,0.0,0.0057846397935883
2018-01-16,22299.0,22676.5,22299.0,22373.0,0.0,-0.0029554024735453
2018-01-17,22424.0,22677.5,22222.0,22222.0,0.0,0.0055899794512209
2018-01-18,22385.0,22678.400390625,22385.0,22416.0,0.0,-0.0017407221695583
2018-01-19,22475.0,22699.0,22391.0,22391.0,0.0,0.004012488664755
2018-01-22,22675.0,22675.0,22385.0,22439.0,0.0,0.0088594156435162
2018-01-23,22675.5,22675.5,22360.0,22360.0,0.0,2.205047353470245e-05
2018-01-24,22675.5,22689.0,22270.0,22270.0,0.0,0.0
2018-01-25,22678.400390625,22678.400390625,22284.0,22284.0,0.0,0.000127900383604
2018-01-26,22676.0,22677.69921875,22382.0,22385.0,0.0,-0.000105850396282
2018-01-29,22666.0,22666.0,22378.0,22421.0,0.0,-0.0004410921513005
2018-01-30,22676.099609375,22695.0,22419.0,22419.0,0.0,0.0004454848641346
2018-01-31,22661.80078125,22675.400390625,22425.0,22425.0,0.0,-0.0006307671275418
2018-02-01,22674.80078125,22675.0,22450.0,22450.0,0.0,0.0005734880828406
2018-02-02,22675.80078125,22678.0,22266.0,22266.0,0.0,4.410084831104394e-05
2018-02-05,22674.5,22682.5,22449.0,22449.0,0.0,-5.736593706981445e-05
2018-02-06,22675.5,22690.5,22504.0,22504.0,0.0,4.410143330372263e-05
2018-02-07,22665.099609375,22683.0,22362.0,22362.0,0.0,-0.0004587672371787
2018-02-08,22660.0,22670.099609375,22516.0,22516.0,0.0,-0.000225023637696
2018-02-09,22667.400390625,22677.0,22332.0,22332.0,0.0,0.0003265305588662
2018-02-12,22671.30078125,22682.5,22335.0,22335.0,0.0,0.0001720556846053
2018-02-13,22678.0,22678.0,22349.0,22349.0,0.0,0.000295449706316
2018-02-21,22682.599609375,22693.400390625,22407.0,22407.0,0.0,0.000908580557313
2018-02-22,22687.599609375,22689.0,22398.0,22470.0,0.0,0.0002204089956111
2018-02-23,22705.5,22705.5,22324.0,22324.0,0.0,0.0007886833772934
2018-02-26,22711.5,22711.5,22408.0,22443.0,0.0,0.0002642182458069
2018-02-27,22709.30078125,22713.5,22426.0,22426.0,0.0,-9.683751558278528e-05
2018-02-28,22718.80078125,22723.5,22582.0,22582.0,0.0,0.0004182433256831
2018-03-01,22722.5,22722.5,22421.0,22483.0,0.0,0.0001628130662887
2018-03-02,22715.0,22722.0,22261.0,22261.0,0.0,-0.0003301237994217
2018-03-05,22725.0,22741.5,22385.0,22385.0,0.0,0.000440140852176
2018-03-06,22730.0,22741.0,22353.0,22353.0,0.0,0.0002199978009092
2018-03-07,22735.0,22735.0,22408.0,22408.0,0.0,0.000219949412522
2018-03-08,22722.5,22725.69921875,22427.0,22437.0,0.0,-0.0005499642661854
2018-03-09,22725.0,22727.5,22560.0,22560.0,0.0,0.0001100170527541
2018-03-12,22723.5,22723.5,22392.0,22413.0,0.0,-6.60087791915599e-05
2018-03-13,22727.5,22727.5,22347.0,22347.0,0.0,0.0001760137295252
2018-03-14,22731.5,22731.5,22334.0,22334.0,0.0,0.0001759827541442
2018-03-15,22735.0,22735.0,22440.0,22440.0,0.0,0.0001539595089533
2018-03-16,22744.400390625,22770.0,22526.0,22526.0,0.0,0.0004133911475583
2018-03-19,22713.30078125,22732.0,22376.0,22544.0,0.0,-0.0013682880315263
2018-03-20,22739.5,22739.5,22339.0,22339.0,0.0,0.001152810000756
2018-03-21,22734.80078125,22739.5,22524.0,22524.0,0.0,-0.0002066758008806
2018-03-22,22738.0,22738.0,22280.0,22280.0,0.0,0.0001407091140335
2018-03-23,22770.0,22770.0,22448.0,22448.0,0.0,0.0014063463687334
2018-03-26,22757.0,22757.0,22461.0,22461.0,0.0,-0.0005710896985666
2018-03-27,22780.5,22780.5,22395.0,22395.0,0.0,0.0010321164792157
2018-03-28,22784.0,22784.5,22492.0,22492.0,0.0,0.0001536283732679
2018-03-29,22777.900390625,22781.30078125,22642.0,22642.0,0.0,-0.000267750438816
2018-03-30,22759.0,22759.0,22491.0,22524.0,0.0,-0.0008301132289727
2018-04-02,22505.0,22505.0,22505.0,22505.0,0.0,-0.0112231648168805
2018-04-03,22775.0,22775.0,22482.0,22540.0,0.0,0.0119259364011259
2018-04-04,22775.0,22794.5,22504.0,22504.0,0.0,0.0
2018-04-05,22780.5,22785.0,22487.0,22487.0,0.0,0.0002414637102751
2018-04-06,22778.0,22767.5,22471.0,22542.0,0.0,-0.0001097490041379
2018-04-09,22767.5,22757.5,22417.0,22417.0,0.0,-0.0004610773923228
2018-04-10,22374.0,22757.5,22378.0,22378.0,0.0,-0.0174345100350978
2018-04-11,22757.5,22755.5,22396.0,22396.0,0.0,0.0169951909725679
2018-04-12,22755.5,22753.5,22465.0,22472.0,0.0,-8.788697740374799e-05
2018-04-13,22753.5,22751.5,22479.0,22481.0,0.0,-8.78947022034447e-05
2018-04-16,22751.5,22742.5,22445.0,22445.0,0.0,-8.790242836123425e-05
2018-04-17,22742.5,22737.5,22419.0,22419.0,0.0,-0.0003956565752586
2018-04-18,22737.5,22739.0,22442.0,22447.0,0.0,-0.0002198768698392
2018-04-19,22739.0,22744.0,22440.0,22440.0,0.0,6.596813741355185e-05
2018-04-20,22744.0,22737.0,22451.0,22499.0,0.0,0.0002198623670444
2018-04-23,22428.0,22736.0,22449.0,22498.0,0.0,-0.0139911960872726
2018-04-24,22736.0,22734.0,22439.0,22480.0,0.0,0.0136393930933187
2018-04-26,22734.0,22732.0,22444.0,22499.0,0.0,0.0
2018-04-27,22732.0,22728.5,22434.0,22577.0,0.0,-8.797782964370725e-05
2018-05-02,22494.0,22726.0,22426.0,22629.0,0.0,-0.0103710366240984
2018-05-03,22726.0,22727.5,22435.0,22525.0,0.0,0.0102610365139873
2018-05-04,22727.5,22762.5,22415.0,22415.0,0.0,6.600151805890448e-05
2018-05-07,22416.0,22733.5,22430.0,22456.0,0.0,-0.0138006554192249
2018-05-08,22733.5,22737.5,22404.0,22404.0,0.0,0.0140646179380802
2018-05-09,22737.5,22742.0,22435.0,22458.0,0.0,0.0001759363115091
2018-05-10,22742.0,22735.0,22458.0,22493.0,0.0,0.0001978913582904
2018-05-11,22458.0,22735.0,22388.0,22388.0,0.0,-0.0125665370521841
2018-05-14,22398.0,22732.5,22413.0,22413.0,0.0,-0.0026752289898451
2018-05-15,22732.5,22735.5,22443.0,22528.0,0.0,0.014823949457429
2018-05-16,22735.5,22737.5,22443.0,22620.0,0.0,0.0001319609397534
2018-05-17,22737.5,22740.0,22390.0,22390.0,0.0,8.796428655639804e-05
2018-05-18,22740.0,22750.5,22442.0,22442.0,0.0,0.0001099444781493
2018-05-21,22428.0,22736.5,22438.0,22478.0,0.0,-0.0138153100609638
2018-05-22,22736.5,22734.5,22358.0,22358.0,0.0,0.0136613844067508
2018-05-23,22734.5,22739.0,22442.0,22472.0,0.0,-8.796815558445433e-05
2018-05-24,22739.0,22743.0,22438.0,22445.0,0.0,0.0001979174690616
2018-05-25,22743.0,22746.0,22433.0,22433.0,0.0,0.0001758937606223
2018-05-28,22746.0,22779.5,22476.0,22480.0,0.0,0.0001319000199761
2018-05-29,22779.5,22802.5,22498.0,22530.0,0.0,0.0014717029377601
2018-05-30,22802.5,22820.0,22517.0,22517.0,0.0,0.0010091703721636
2018-05-31,22820.0,22771.0,22440.0,22440.0,0.0,0.0007671653617531
2018-06-01,22771.0,22762.0,22436.0,22436.0,0.0,-0.0021495478874018
2018-06-04,22533.0,22792.0,22482.0,22539.0,0.0,-0.0105068951745433
2018-06-05,22532.0,22794.5,22472.0,22528.0,0.0,-4.438033951693255e-05
2018-06-06,22794.5,22773.5,22393.0,22393.0,0.0,0.0115827577575812
2018-06-07,22773.5,22767.0,22439.0,22439.0,0.0,-0.0009216995034531
2018-06-08,22767.0,22758.0,22465.0,22527.0,0.0,-0.0002854601967101
2018-06-11,22366.0,22780.5,22362.0,22362.0,0.0,-0.0177701704838888
2018-06-12,22780.5,22778.5,22471.0,22495.0,0.0,0.0183629582503006
2018-06-13,22778.5,22777.5,22475.0,22546.0,0.0,-8.779823970171764e-05
2018-06-14,22777.5,22778.0,22394.0,22394.0,0.0,-4.3902010719165926e-05
2018-06-15,22778.0,22985.0,22483.0,22985.0,0.0,2.195124628292017e-05
2018-06-18,22781.0,22801.0,22473.0,22473.0,0.0,0.0001316973596582
2018-06-19,22801.0,22818.5,22468.0,22468.0,0.0,0.0008775394358939
2018-06-20,22818.5,22832.5,22436.0,22436.0,0.0,0.0007672158115894
2018-06-21,22832.5,22842.0,22490.0,22490.0,0.0,0.0006133491243958
2018-06-22,22842.0,22857.5,22400.0,22400.0,0.0,0.0004159870447183
2018-06-25,22840.0,22843.5,22515.0,22515.0,0.0,-8.756184060582143e-05
2018-06-26,22865.0,22886.0,22460.0,22460.0,0.0,0.001093972322209
2018-06-27,22886.0,22902.5,22600.0,22618.0,0.0,0.0009180127855044
2018-06-28,22901.5,22909.5,22599.0,22734.0,0.0,0.0006770407029028
2018-06-29,22906.0,22923.5,22601.0,22646.0,0.0,0.0001964743770988
2018-07-02,22923.5,22919.5,22542.0,22542.0,0.0,0.0007637002738654
2018-07-03,22919.5,23011.0,22615.0,22615.0,0.0,-0.0001745086495277
2018-07-04,23011.0,23004.0,22678.0,22678.0,0.0,0.0039842858685748
2018-07-05,23004.0,23006.5,22658.0,22658.0,0.0,-0.0003042486169291
2018-07-06,23006.5,23002.80078125,22684.0,22684.0,0.0,0.0001086708469788
2018-07-09,22602.400390625,23005.0,22607.30078125,22607.30078125,0.0,-0.0177206720857813
2018-07-10,23005.0,23004.5,22707.599609375,22730.19921875,0.0,0.0176554709947266
2018-07-11,23004.5,23009.0,22649.30078125,22649.30078125,0.0,-2.173464175958177e-05
2018-07-12,23009.0,23013.0,22706.900390625,22773.5,0.0,0.0001955947717233
2018-07-13,23013.0,23016.0,22700.0,22700.0,0.0,0.0001738299078732
2018-07-16,23010.0,23012.400390625,22602.30078125,22602.30078125,0.0,-0.0001303695979944
