time,rolling_vol_5,credit_growth_mom,cpi_mom,pmi_vn
2018-04-27,-0.03318247719657736,-0.11395960074802082,0.00439852969159118,-0.6190400184781526
2018-05-02,-0.17359969954286875,-0.013438848868132012,0.004398529691685778,-1.7831946100789586
2018-05-03,-0.6130270828787534,-0.013438848868132012,0.004398529691685778,-1.7831946100789586
2018-05-04,-0.036569120571445485,-0.013438848868132012,0.004398529691685778,-1.7831946100789586
2018-05-07,-0.2100161562581055,-0.013438848868132012,0.004398529691685778,-1.7831946100789586
2018-05-08,-0.20377978143970787,-0.013438848868132012,0.004398529691685778,-1.7831946100789586
2018-05-09,-0.37065137930349085,-0.013438848868132012,0.004398529691685778,-1.7831946100789586
2018-05-10,-0.5463949112919714,-0.013438848868132012,0.004398529691685778,-1.7831946100789586
2018-05-11,-0.6640765008572563,-0.013438848868132012,0.004398529691685778,-1.7831946100789586
2018-05-14,-0.6139757099905501,-0.013438848868132012,0.004398529691685778,-1.7831946100789586
2018-05-15,-0.30016922242585947,-0.013438848868132012,0.004398529691685778,-1.7831946100789586
2018-05-16,-0.4520447937277366,-0.013438848868132012,0.004398529691685778,-1.7831946100789586
2018-05-17,-0.7233089750060453,-0.013438848868132012,0.004398529691685778,-1.7831946100789586
2018-05-18,-0.7309325900913777,-0.013438848868132012,0.004398529691685778,-1.7831946100789586
2018-05-21,-0.49424879172812414,-0.013438848868132012,0.004398529691685778,-1.7831946100789586
2018-05-22,-0.6528141154823868,-0.013438848868132012,0.004398529691685778,-1.7831946100789586
2018-05-23,-0.6720876429698591,-0.013438848868132012,0.004398529691685778,-1.7831946100789586
2018-05-24,-0.650850038738287,-0.013438848868132012,0.004398529691685778,-1.7831946100789586
2018-05-25,-0.6580739401652251,-0.013438848868132012,0.004398529691685778,-1.7831946100789586
2018-05-28,-0.6580739401652251,-0.013438848868132012,0.004398529691685778,-1.7831946100789586
2018-05-29,-0.5313408433758928,-0.013438848868132012,0.004398529691685778,-1.7831946100789586
2018-05-30,0.013043630044900275,-0.013438848868132012,0.004398529691685778,-1.7831946100789586
2018-05-31,0.0473450964377508,-0.013438848868132012,0.004398529691685778,-1.7831946100789586
2018-06-01,0.3055163334438445,0.18406487059671614,0.004398529691496581,-0.19253908016405302
2018-06-04,0.3023041744556923,0.18406487059671614,0.004398529691496581,-0.19253908016405302
2018-06-05,-0.13675853013233316,0.18406487059671614,0.004398529691496581,-0.19253908016405302
2018-06-06,-0.2779736400451057,0.18406487059671614,0.004398529691496581,-0.19253908016405302
2018-06-07,-0.5975729019785065,0.18406487059671614,0.004398529691496581,-0.19253908016405302
2018-06-08,-0.8044799066990165,0.18406487059671614,0.004398529691496581,-0.19253908016405302
2018-06-11,-0.8003552718504774,0.18406487059671614,0.004398529691496581,-0.19253908016405302
2018-06-12,-0.8164235534569337,0.18406487059671614,0.004398529691496581,-0.19253908016405302
2018-06-13,-0.9336244700243737,0.18406487059671614,0.004398529691496581,-0.19253908016405302
2018-06-14,-0.9194551664106041,0.18406487059671614,0.004398529691496581,-0.19253908016405302
