time,market_regime,market_regime_label,prob_market_0,prob_market_1,prob_market_2
2024-11-26,2,Sideways,0.00015158840455287265,8.817296306918902e-07,0.9998475298657927
2024-11-27,2,Sideways,0.0002448034215155564,8.185441772898342e-07,0.9997543780339427
2024-11-28,2,Sideways,0.00024644496913725386,8.200481679482168e-07,0.9997527349829451
2024-11-29,2,Sideways,0.0002501248589701133,8.039446105928994e-07,0.9997490711960492
2024-12-02,0,Bull,0.9993354338287532,0.0006645661713032958,5.622264806395224e-226
2024-12-03,0,Bull,0.9999937778004863,6.2221998973750775e-06,2.650810831250169e-229
2024-12-04,0,Bull,0.9999943189029576,5.681097034229142e-06,2.6342962203629736e-229
2024-12-05,0,Bull,0.9999929782826308,7.0217175716562984e-06,2.982153212908591e-229
2024-12-06,0,Bull,0.9999920474517862,7.952547958529286e-06,3.3143491800493934e-229
2024-12-09,0,Bull,0.9999947856594622,5.214340179754163e-06,2.6131570681329473e-229
2024-12-10,0,Bull,0.9999948219444743,5.178055290704326e-06,2.6169908645146207e-229
2024-12-11,0,Bull,0.9999951892275234,4.810772819242081e-06,2.782012500855891e-229
2024-12-12,0,Bull,0.9999952691244327,4.730875959921669e-06,2.897462989483378e-229
2024-12-13,0,Bull,0.9999952261128137,4.773887448660733e-06,2.8264417711087023e-229
2024-12-16,0,Bull,0.9999951196606107,4.880339535712667e-06,2.721307342363975e-229
2024-12-17,0,Bull,0.9999951971319038,4.8028678284594366e-06,2.7904911839029295e-229
2024-12-18,0,Bull,0.9999925439092866,7.456091036031169e-06,2.1050689033633567e-228
2024-12-19,0,Bull,0.9999922859676318,7.714032635038167e-06,2.3133835140277242e-228
2024-12-20,0,Bull,0.9999915975702729,8.40243011878291e-06,2.923087237096138e-228
2024-12-23,0,Bull,0.999991596894524,8.403105883132824e-06,2.923088866112292e-228
2024-12-24,0,Bull,0.9999911070894787,8.892910085331805e-06,3.4008523900906365e-228
2024-12-25,0,Bull,0.9999913683277193,8.631672373252072e-06,3.1410027277003754e-228
2024-12-26,0,Bull,0.9999952098865963,4.790113410246871e-06,2.808065401485025e-229
2024-12-27,0,Bull,0.9999950347842544,4.965215848081814e-06,5.502662163574943e-229
2024-12-30,0,Bull,0.9999948911093717,5.1088907353528615e-06,6.220344887126122e-229
2024-12-31,0,Bull,0.9999951624694088,4.837531026765984e-06,4.8459240892024735e-229
2025-01-02,0,Bull,0.6226254439157057,1.3877927306408848e-05,0.37736067815669394
2025-01-03,2,Sideways,0.04613208344271287,1.7810563234651008e-06,0.9538661355010282
2025-01-06,2,Sideways,0.0022940441019742392,1.072054233053222e-06,0.9977048838439045
2025-01-07,2,Sideways,0.0004892189165329009,9.912378750899066e-07,0.9995097898452591
2025-01-08,2,Sideways,0.0004815082040303631,1.1019700265699254e-06,0.9995173898262302
2025-01-09,2,Sideways,0.0004835237663051458,1.1065254455437062e-06,0.9995153697081757
2025-01-10,2,Sideways,0.00023397789418539116,6.337194668527558e-07,0.9997653883863024
2025-01-13,2,Sideways,0.0004186591372440213,9.993232252798844e-07,0.9995803415398443
2025-01-14,2,Sideways,0.0005493145046963625,1.243979076926798e-06,0.9994494415161409
2025-01-15,2,Sideways,0.00022866822519389135,6.209595132385878e-07,0.9997707108150486
2025-01-16,2,Sideways,0.00019577935660659634,5.674775919007214e-07,0.9998036531660586
2025-01-17,2,Sideways,0.0005468305110371966,1.2610568098346762e-06,0.9994519084324713
2025-01-20,2,Sideways,0.0005659492195450662,1.265760835976901e-06,0.9994327850194245
2025-01-21,2,Sideways,0.0005973843603875323,1.3299994148462848e-06,0.9994012856400771
2025-01-22,2,Sideways,0.0006657475075473798,1.4808675629845724e-06,0.9993327716244954
2025-01-23,2,Sideways,0.0008165217272471584,2.1021553393900187e-06,0.9991813761174215
2025-01-24,2,Sideways,0.00082208321283337,1.9797088896464287e-06,0.9991759370779953
2025-02-03,2,Sideways,0.00019915323418118503,5.164434981632404e-07,0.9998003303222248
2025-02-04,2,Sideways,0.00020558271477445983,5.687312925662466e-07,0.9997938485539309
2025-02-05,2,Sideways,0.00020984241268461357,5.832293513834962e-07,0.9997895743581703
